crystal_id,C_pi0
383,1.0711391672582273
384,1.0645636856498981
385,1.0835195183233064
386,1.0791129303770515
387,1.0504227950354137
388,1.0677429532209572
389,1.057472436771769
390,1.0781670632413294
391,1.0625367648707078
392,1.0491725271706502
393,1.0655582627943592
394,1.070732419018789
395,1.0450531384395871
396,1.045533021674889
397,1.0559262124394606
398,1.0679432961385895
399,1.0253333949791945
400,1.0752208960379952
401,1.0521813363232198
402,1.0625058487490016
403,1.036396141463887
404,1.0642273298741682
405,1.0736444684308
406,1.0738327499383062
407,1.048868231509733
408,1.0455783593527448
409,1.0270269748801515
410,1.070011424710307
411,1.073384180291073
412,1.0466020744319304
413,1.063712838164335
414,1.065175397214156
415,1.0400580027584128
416,1.0667605167645193
417,1.073927324091113
418,1.0
419,1.0
420,1.1160975281729122
421,1.0723429076080078
422,1.0984067375311337
423,1.0856588522362929
424,1.0523413115924314
425,1.0532073335326213
426,1.0761790113596803
427,1.0779365010998647
428,1.0674373880612145
429,1.0587570838382112
430,1.0644244337297668
431,1.057597987962744
432,1.0642149769947795
433,1.031502083675041
434,1.0552414203649645
435,1.0388269274045543
436,1.0643527734414866
437,1.0396732245481857
438,1.0560839053021838
439,1.0447931369585266
440,1.073402754782534
441,1.047366963402353
442,1.0710222343380562
443,1.0205102917455482
444,1.0454187884723485
445,1.049807573769088
446,1.0441574756325156
447,1.0604595199797806
448,1.0444625887114234
449,1.043677365414277
450,1.0619478947946213
451,1.0510394636365181
452,1.070084085116152
453,1.0425125122555354
454,1.024889155329469
455,1.045473322399536
456,1.062349107944737
457,1.0578628021374523
458,1.0538827079766815
459,1.0520466320771376
460,1.0445253706726174
461,1.072663764166503
462,1.0713364598351247
463,1.0682555163394762
464,1.049219656122348
465,1.052767095404913
466,1.0828965401570012
467,1.0
468,1.118503564309221
469,1.0767327928622465
470,1.0955436534667105
471,1.0410781967197584
472,1.0739718330086243
473,1.0533331183456847
474,1.0388483259469332
475,1.031818814940893
476,1.0619059166352878
477,1.050887357374938
478,1.039581391554226
479,1.0299623150694295
480,1.0497410415315662
